paper_id,author_id
paper_622,author_3244
paper_622,author_3245
paper_622,author_3246
paper_622,author_3247
paper_622,author_3248
paper_622,author_3249
paper_622,author_3250
paper_622,author_3251
paper_622,author_3252
paper_622,author_3253
paper_622,author_3254
paper_622,author_3255
paper_622,author_3216
paper_622,author_3256
paper_622,author_3257
paper_623,author_3258
paper_623,author_3259
paper_623,author_3260
paper_623,author_3261
paper_623,author_3262
paper_623,author_3263
paper_624,author_3264
paper_624,author_3265
paper_625,author_3266
paper_625,author_3139
paper_625,author_961
paper_625,author_3267
paper_625,author_1690
paper_626,author_3268
paper_626,author_1397
paper_626,author_3269
paper_626,author_1187
paper_626,author_1400
paper_626,author_3270
paper_627,author_2948
paper_627,author_3271
paper_627,author_73
paper_627,author_2951
paper_628,author_3272
paper_628,author_3273
paper_628,author_3274
paper_629,author_946
paper_629,author_3275
paper_629,author_3276
paper_629,author_3277
paper_630,author_3278
paper_630,author_3279
paper_630,author_3280
paper_630,author_804
paper_630,author_3281
paper_630,author_3282
paper_630,author_3283
paper_631,author_3284
paper_631,author_3285
paper_631,author_3286
paper_631,author_3287
paper_631,author_3288
paper_631,author_3289
paper_631,author_3290
paper_631,author_3291
paper_631,author_3292
paper_632,author_790
paper_632,author_3293
paper_632,author_3294
paper_632,author_3295
paper_632,author_3296
paper_632,author_3297
paper_632,author_3298
paper_632,author_3299
paper_632,author_3300
paper_632,author_3301
paper_632,author_3302
paper_632,author_3303
paper_632,author_3304
paper_632,author_3305
paper_632,author_2622
paper_632,author_3306
paper_632,author_3307
paper_632,author_793
paper_632,author_794
paper_633,author_3308
paper_633,author_3309
paper_633,author_3310
paper_633,author_3311
paper_634,author_2069
paper_634,author_3312
paper_634,author_3313
paper_634,author_3314
paper_634,author_3315
paper_634,author_3316
paper_634,author_3317
paper_634,author_3318
paper_634,author_3319
paper_634,author_3320
paper_634,author_3321
paper_634,author_3322
paper_634,author_3323
paper_634,author_3324
paper_634,author_3325
paper_634,author_3326
paper_634,author_3327
paper_634,author_3328
paper_634,author_3329
paper_634,author_3330
paper_634,author_3331
paper_634,author_3332
paper_634,author_3333
paper_634,author_3334
paper_634,author_2238
paper_634,author_3335
paper_634,author_3336
paper_634,author_3337
paper_634,author_2532
paper_634,author_3338
paper_634,author_2564
paper_634,author_2073
paper_635,author_3339
paper_635,author_3340
paper_635,author_3341
paper_635,author_3342
paper_635,author_3343
paper_636,author_3344
paper_636,author_3345
paper_636,author_3346
paper_636,author_3347
paper_637,author_63
paper_637,author_59
paper_637,author_56
paper_637,author_3348
paper_638,author_3293
paper_638,author_3304
paper_638,author_3295
paper_638,author_790
paper_638,author_3349
paper_638,author_3299
paper_638,author_793
paper_638,author_3350
paper_638,author_794
paper_639,author_3351
paper_639,author_3352
paper_639,author_3353
paper_640,author_3354
paper_640,author_3355
paper_640,author_3356
paper_640,author_3357
paper_641,author_3358
paper_641,author_3359
paper_641,author_3360
paper_641,author_3361
paper_642,author_3362
paper_642,author_3363
paper_642,author_3364
paper_642,author_3365
paper_642,author_3366
paper_643,author_3367
paper_643,author_3368
paper_643,author_3369
paper_643,author_3370
paper_644,author_3240
paper_644,author_3371
paper_644,author_481
paper_644,author_3372
paper_645,author_3373
paper_645,author_3374
paper_645,author_3375
paper_645,author_3376
paper_645,author_3377
paper_645,author_3378
paper_645,author_3379
paper_645,author_3380
paper_645,author_3381
paper_645,author_3382
paper_645,author_1400
paper_645,author_3383
paper_645,author_3384
paper_646,author_3385
paper_646,author_3386
paper_646,author_3387
paper_646,author_2404
paper_647,author_3388
paper_647,author_3389
paper_647,author_3390
paper_647,author_3391
paper_648,author_3392
paper_648,author_3393
paper_648,author_3394
paper_648,author_3395
paper_648,author_3396
paper_649,author_3397
paper_649,author_3398
paper_650,author_3399
paper_650,author_3400
paper_650,author_3401
paper_650,author_3402
paper_650,author_677
paper_651,author_3403
paper_651,author_3404
paper_651,author_3405
paper_651,author_3406
paper_651,author_3407
paper_651,author_3408
paper_651,author_3409
paper_651,author_3410
paper_651,author_3411
paper_651,author_2084
paper_651,author_3412
paper_652,author_3413
paper_652,author_3414
paper_652,author_3415
paper_652,author_3416
paper_652,author_3417
paper_652,author_3418
paper_652,author_3419
paper_652,author_3420
paper_653,author_3421
paper_653,author_3422
paper_653,author_856
paper_653,author_3423
paper_653,author_3424
paper_653,author_3425
paper_654,author_3426
paper_654,author_3427
paper_654,author_3428
paper_655,author_3429
paper_655,author_3430
paper_655,author_3431
paper_655,author_3432
paper_655,author_3433
paper_655,author_3434
paper_655,author_137
paper_655,author_3435
paper_655,author_2
paper_656,author_3436
paper_656,author_3437
paper_656,author_3438
paper_656,author_3439
paper_656,author_3440
paper_657,author_3441
paper_657,author_3442
paper_657,author_3443
paper_657,author_3444
paper_657,author_3445
paper_657,author_3446
paper_657,author_3447
paper_657,author_3448
paper_657,author_3449
paper_657,author_3450
paper_657,author_3451
paper_657,author_3452
paper_657,author_3453
paper_657,author_3454
paper_657,author_3455
paper_657,author_3456
paper_657,author_3457
paper_657,author_3458
paper_657,author_3459
paper_658,author_2802
paper_658,author_3460
paper_658,author_1014
paper_658,author_1839
paper_659,author_1820
paper_659,author_3461
paper_659,author_119
paper_659,author_3462
paper_659,author_121
paper_659,author_122
paper_659,author_3463
paper_659,author_1827
paper_660,author_3464
paper_660,author_3465
paper_660,author_3466
paper_660,author_3467
paper_660,author_3468
paper_661,author_3469
paper_661,author_2280
paper_661,author_1427
paper_661,author_3470
paper_661,author_3471
paper_661,author_1143
paper_661,author_1437
paper_662,author_3472
paper_662,author_3473
paper_662,author_3474
paper_662,author_3475
paper_663,author_3476
paper_663,author_3477
paper_663,author_3478
paper_663,author_3479
paper_664,author_3480
paper_664,author_3481
paper_664,author_3482
paper_664,author_3483
paper_664,author_3484
paper_664,author_3485
paper_664,author_3486
paper_664,author_3487
paper_665,author_180
paper_665,author_3488
paper_665,author_181
paper_665,author_3489
paper_665,author_183
paper_665,author_184
paper_666,author_3490
paper_666,author_3491
paper_666,author_3492
paper_666,author_3493
paper_666,author_3494
paper_667,author_3495
paper_667,author_3496
paper_667,author_3497
paper_667,author_3498
paper_668,author_3499
paper_668,author_3500
paper_668,author_3501
paper_668,author_3502
paper_668,author_3503
paper_668,author_3504
paper_668,author_3505
paper_669,author_3506
paper_669,author_3507
paper_669,author_2154
paper_669,author_367
paper_669,author_2543
paper_669,author_122
paper_670,author_3508
paper_670,author_3509
paper_670,author_3510
paper_670,author_3511
paper_670,author_3512
paper_671,author_3513
paper_671,author_3514
paper_671,author_3515
paper_671,author_3516
paper_671,author_3517
paper_671,author_3518
paper_672,author_3519
paper_672,author_3520
paper_672,author_3521
paper_672,author_3522
paper_672,author_3523
paper_673,author_3524
paper_673,author_2989
paper_673,author_297
paper_673,author_2988
paper_673,author_606
paper_673,author_288
paper_673,author_3525
paper_673,author_3526
paper_673,author_2835
paper_673,author_3527
paper_673,author_296
paper_673,author_3528
paper_673,author_609
paper_673,author_295
paper_673,author_298
paper_674,author_2484
paper_674,author_3529
paper_674,author_3530
paper_674,author_3531
paper_674,author_2486
paper_675,author_1220
paper_675,author_1221
paper_675,author_248
paper_675,author_3532
paper_675,author_3533
paper_675,author_1222
paper_675,author_3534
paper_675,author_3535
paper_675,author_208
paper_675,author_3536
paper_675,author_1224
paper_676,author_3537
paper_676,author_3538
paper_676,author_3539
paper_676,author_3540
paper_676,author_3541
paper_676,author_3542
paper_676,author_3543
paper_677,author_3544
paper_677,author_3545
paper_677,author_3546
paper_677,author_3547
paper_678,author_3548
paper_678,author_3549
paper_678,author_3550
paper_678,author_3551
paper_678,author_3552
paper_678,author_3553
paper_678,author_3554
paper_678,author_3555
paper_678,author_3556
paper_678,author_3557
paper_678,author_3558
paper_678,author_3559
paper_678,author_3560
paper_678,author_3561
paper_678,author_3562
paper_678,author_3563
paper_678,author_3564
paper_678,author_3565
paper_678,author_3566
paper_678,author_3567
paper_678,author_3568
paper_678,author_3569
paper_678,author_3570
paper_678,author_3571
paper_679,author_3572
paper_679,author_3573
paper_679,author_3574
paper_679,author_3575
paper_679,author_3576
paper_679,author_3577
paper_680,author_3578
paper_680,author_3579
paper_680,author_3580
paper_680,author_3581
paper_680,author_3582
paper_680,author_3583
paper_680,author_3584
paper_680,author_3585
paper_680,author_3586
paper_680,author_3587
paper_681,author_3588
paper_681,author_3589
paper_681,author_3590
paper_681,author_2371
paper_682,author_3591
paper_682,author_3592
paper_682,author_3593
paper_682,author_3594
paper_682,author_3595
paper_682,author_3596
paper_682,author_3463
paper_683,author_3597
paper_683,author_1221
paper_683,author_248
paper_683,author_3598
paper_683,author_1224
paper_684,author_3599
paper_684,author_2514
paper_684,author_3600
paper_684,author_3601
paper_684,author_3602
paper_684,author_3603
paper_684,author_3604
paper_684,author_3605
paper_684,author_3606
paper_684,author_3607
paper_684,author_1068
paper_685,author_3608
paper_685,author_3609
paper_685,author_3610
paper_686,author_3611
paper_686,author_1901
paper_686,author_1623
paper_686,author_1676
paper_686,author_670
paper_687,author_3612
paper_687,author_3613
paper_687,author_3614
paper_687,author_2280
paper_687,author_3615
paper_687,author_3616
paper_687,author_2559
paper_687,author_256
paper_687,author_1437
paper_687,author_1141
paper_687,author_631
paper_688,author_3617
paper_688,author_3618
paper_688,author_3619
paper_688,author_3620
paper_688,author_3621
paper_688,author_3622
paper_688,author_3623
paper_689,author_3624
paper_689,author_3625
paper_689,author_3626
paper_689,author_3627
paper_689,author_3628
paper_689,author_3629
paper_689,author_3630
paper_690,author_3631
paper_690,author_3632
paper_690,author_3633
paper_690,author_3634
paper_690,author_3635
paper_691,author_3636
paper_691,author_3637
paper_691,author_3638
paper_691,author_3639
paper_691,author_3640
paper_692,author_3641
paper_692,author_3642
paper_692,author_3643
paper_692,author_3644
paper_692,author_3645
paper_692,author_3646
paper_692,author_3647
paper_692,author_3648
paper_692,author_3649
paper_692,author_3650
paper_692,author_509
paper_692,author_3651
paper_693,author_3285
paper_693,author_3652
paper_693,author_3653
paper_693,author_3654
paper_694,author_3655
paper_694,author_3656
paper_694,author_2201
paper_694,author_3657
paper_695,author_3658
paper_695,author_3659
paper_695,author_507
paper_695,author_494
paper_695,author_509
paper_696,author_3660
paper_696,author_3661
paper_696,author_753
paper_696,author_3662
paper_696,author_3663
paper_696,author_3664
paper_696,author_3665
paper_696,author_3666
paper_696,author_757
paper_697,author_3667
paper_697,author_3486
paper_697,author_3668
paper_697,author_3669
paper_698,author_3670
paper_698,author_3671
paper_698,author_917
paper_698,author_1384
paper_698,author_1389
paper_698,author_802
paper_698,author_3672
paper_699,author_3673
paper_699,author_3674
paper_699,author_3675
paper_699,author_3676
paper_699,author_3677
paper_699,author_3678
paper_700,author_3679
paper_700,author_555
paper_700,author_795
paper_700,author_3680
paper_701,author_3681
paper_701,author_3682
paper_702,author_3683
paper_702,author_3684
paper_702,author_3685
paper_702,author_3686
paper_702,author_3687
paper_702,author_1191
paper_702,author_3688
paper_703,author_181
paper_703,author_3689
paper_703,author_3154
paper_703,author_3690
paper_703,author_3152
paper_703,author_3691
paper_703,author_3159
paper_703,author_185
paper_704,author_542
paper_704,author_3692
paper_704,author_3693
paper_704,author_3694
paper_704,author_3695
paper_704,author_3696
paper_704,author_3697
paper_704,author_3698
paper_704,author_3699
paper_705,author_3700
paper_705,author_3701
paper_705,author_3702
paper_706,author_3703
paper_706,author_3704
paper_706,author_3705
paper_706,author_3706
paper_706,author_3707
paper_706,author_3708
paper_706,author_3709
paper_706,author_3710
paper_706,author_3711
paper_706,author_3712
paper_707,author_3713
paper_707,author_3714
paper_708,author_3715
paper_708,author_3716
paper_708,author_3717
paper_708,author_3718
paper_708,author_3719
paper_708,author_3720
paper_708,author_3721
paper_708,author_3722
paper_708,author_3723
paper_708,author_3724
paper_708,author_3725
paper_708,author_3726
paper_708,author_3727
paper_708,author_3728
paper_708,author_3729
paper_708,author_3730
paper_708,author_3731
paper_708,author_3732
paper_708,author_3733
paper_708,author_3734
paper_708,author_3735
paper_708,author_3736
paper_708,author_3737
paper_708,author_3738
paper_708,author_3739
paper_708,author_3740
paper_708,author_3741
paper_708,author_3742
paper_708,author_3743
paper_708,author_3744
paper_708,author_3745
paper_708,author_542
paper_708,author_3746
paper_708,author_3747
paper_708,author_3748
paper_708,author_3749
paper_708,author_3750
paper_708,author_3751
paper_708,author_3752
paper_708,author_3753
paper_708,author_3754
paper_708,author_3755
paper_709,author_3756
paper_709,author_3757
paper_709,author_3758
paper_709,author_3759
paper_709,author_3760
paper_710,author_3372
paper_710,author_3761
paper_710,author_3762
paper_710,author_3763
paper_710,author_1690
paper_710,author_3672
paper_710,author_3764
paper_711,author_3765
paper_711,author_3766
paper_711,author_3767
paper_712,author_3768
paper_712,author_3769
paper_713,author_3770
paper_713,author_3771
paper_713,author_3772
paper_713,author_3773
paper_713,author_3774
paper_713,author_3775
paper_713,author_3776
paper_713,author_3777
paper_714,author_3778
paper_714,author_3779
paper_714,author_3780
paper_714,author_3781
paper_714,author_3782
paper_714,author_3783
paper_714,author_3784
paper_714,author_961
paper_715,author_3785
paper_715,author_3786
paper_715,author_3787
paper_715,author_3788
paper_715,author_3789
paper_715,author_3790
paper_716,author_3791
paper_716,author_1577
paper_716,author_3792
paper_716,author_1459
paper_716,author_2745
paper_717,author_3617
paper_717,author_3618
paper_717,author_3619
paper_717,author_3620
paper_718,author_2871
paper_718,author_3793
paper_718,author_594
paper_718,author_2318
paper_718,author_2322
paper_718,author_592
paper_718,author_3794
paper_718,author_3795
paper_718,author_598
paper_719,author_1964
paper_719,author_3796
paper_719,author_2478
paper_720,author_3797
paper_720,author_3798
paper_720,author_3799
paper_720,author_3800
paper_720,author_2722
paper_721,author_3801
paper_721,author_3802
paper_721,author_3803
paper_721,author_3804
paper_721,author_631
paper_722,author_3805
paper_722,author_3806
paper_722,author_3807
paper_722,author_3808
paper_723,author_3809
paper_723,author_3810
paper_723,author_3811
paper_723,author_465
paper_723,author_3812
paper_723,author_3813
paper_723,author_3814
paper_723,author_381
paper_723,author_418
paper_723,author_372
paper_724,author_3815
paper_724,author_3816
paper_724,author_1600
paper_724,author_3817
paper_724,author_3818
paper_724,author_3819
paper_724,author_3820
paper_724,author_3821
paper_724,author_3763
paper_725,author_3822
paper_725,author_3823
paper_725,author_3824
paper_725,author_3825
paper_725,author_3826
paper_725,author_3827
paper_725,author_1855
paper_725,author_3828
paper_725,author_3829
paper_726,author_3830
paper_726,author_3831
paper_726,author_3832
paper_726,author_3833
paper_727,author_3834
paper_727,author_3835
paper_727,author_3836
paper_727,author_3837
paper_727,author_3838
paper_728,author_3839
paper_728,author_3840
paper_728,author_1250
paper_728,author_3841
paper_728,author_2513
paper_728,author_1253
paper_729,author_969
paper_729,author_968
paper_729,author_979
paper_729,author_989
paper_729,author_970
paper_729,author_992
paper_729,author_993
paper_730,author_3842
paper_730,author_3843
paper_730,author_3844
paper_730,author_3779
paper_730,author_2712
paper_730,author_3783
paper_731,author_3845
paper_731,author_3846
paper_731,author_3847
paper_731,author_3848
paper_731,author_3849
paper_731,author_3850
paper_731,author_3851
paper_731,author_3852
paper_732,author_3853
paper_732,author_2223
paper_732,author_3854
paper_732,author_2224
paper_733,author_3855
paper_733,author_3856
paper_733,author_1816
paper_733,author_3857
paper_733,author_3858
paper_733,author_3859
paper_733,author_38
paper_734,author_3860
paper_734,author_3861
paper_734,author_3862
paper_734,author_3863
paper_734,author_3864
paper_734,author_1244
paper_735,author_3865
paper_735,author_3866
paper_735,author_3867
paper_735,author_3868
paper_736,author_3869
paper_736,author_3870
paper_736,author_3871
paper_736,author_3872
paper_737,author_3873
paper_737,author_3874
paper_737,author_3875
paper_737,author_3876
paper_737,author_3877
paper_738,author_3878
paper_738,author_3879
paper_738,author_3880
paper_738,author_3881
paper_738,author_3882
paper_739,author_3883
paper_739,author_3884
paper_739,author_3885
paper_740,author_3886
paper_740,author_3887
paper_740,author_3888
paper_740,author_3889
paper_740,author_3890
paper_740,author_3891
paper_741,author_3892
paper_741,author_3893
paper_741,author_3894
paper_741,author_3895
paper_741,author_3896
paper_741,author_3897
paper_741,author_3898
paper_741,author_3899
paper_741,author_3900
paper_741,author_3901
paper_741,author_3902
paper_741,author_3903
paper_741,author_3904
paper_741,author_3905
paper_741,author_3906
paper_741,author_3907
paper_741,author_3908
paper_741,author_3909
paper_741,author_3910
paper_741,author_3911
paper_741,author_3912
paper_741,author_3913
paper_741,author_3914
paper_741,author_3915
paper_741,author_508
paper_741,author_3916
paper_741,author_3917
paper_741,author_3918
paper_741,author_3919
paper_741,author_3920
paper_742,author_3921
paper_742,author_3856
paper_742,author_3922
paper_742,author_3855
paper_742,author_604
paper_742,author_2156
paper_742,author_38
paper_743,author_3923
paper_743,author_114
paper_743,author_3924
paper_743,author_3925
paper_743,author_3926
paper_743,author_3927
paper_743,author_3928
paper_743,author_3929
paper_744,author_3930
paper_744,author_3931
paper_744,author_3932
paper_744,author_3933
paper_744,author_3934
paper_744,author_3935
paper_744,author_3936
paper_744,author_3937
paper_744,author_3938
paper_744,author_3939
paper_744,author_3940
paper_744,author_3941
paper_744,author_3942
paper_744,author_3943
paper_744,author_3944
paper_744,author_3945
paper_744,author_3946
paper_744,author_3947
paper_744,author_3948
paper_744,author_3949
paper_744,author_3950
paper_744,author_3951
paper_744,author_3952
paper_744,author_3953
paper_744,author_3954
paper_744,author_3955
paper_744,author_3956
paper_744,author_3957
paper_744,author_3958
paper_744,author_3959
paper_744,author_3960
paper_744,author_3961
paper_745,author_3962
paper_745,author_3963
paper_745,author_3964
paper_745,author_3965
paper_745,author_3966
paper_745,author_3028
paper_746,author_3967
paper_746,author_3968
paper_746,author_3969
paper_746,author_3970
paper_746,author_3971
paper_746,author_3972
paper_746,author_3973
paper_746,author_3974
paper_746,author_3975
paper_746,author_3976
paper_746,author_3977
paper_746,author_3978
paper_746,author_3979
paper_746,author_3980
paper_746,author_3981
paper_746,author_3982
paper_746,author_3983
paper_746,author_1843
paper_747,author_3984
paper_747,author_3985
paper_747,author_3986
paper_747,author_3987
paper_747,author_3988
paper_747,author_1877
paper_747,author_3989
paper_748,author_3990
paper_748,author_3991
paper_748,author_3992
paper_748,author_3993
paper_748,author_3994
paper_748,author_3995
paper_748,author_3996
paper_749,author_3997
paper_749,author_3998
paper_749,author_3999
paper_749,author_4000
paper_750,author_3300
paper_750,author_3301
paper_750,author_4001
paper_750,author_4002
paper_750,author_40
paper_750,author_3306
paper_751,author_4003
paper_751,author_4004
paper_751,author_4005
paper_752,author_3199
paper_752,author_3203
paper_752,author_3196
paper_752,author_3197
paper_752,author_3198
paper_752,author_3200
paper_752,author_4006
paper_752,author_3204
paper_752,author_4007
paper_752,author_4008
paper_752,author_3207
paper_753,author_4009
paper_753,author_4010
paper_753,author_2585
paper_753,author_4011
paper_753,author_365
paper_753,author_4012
paper_753,author_4013
paper_753,author_4014
paper_753,author_77
paper_754,author_4015
paper_754,author_4016
paper_754,author_4017
paper_754,author_2520
paper_754,author_4018
paper_754,author_4019
paper_754,author_3129
paper_754,author_4020
paper_754,author_3672
paper_754,author_4021
paper_755,author_4022
paper_755,author_4023
paper_756,author_4024
paper_756,author_4025
paper_756,author_4026
paper_756,author_87
paper_756,author_4027
paper_756,author_4028
paper_756,author_2611
paper_756,author_90
paper_757,author_4029
paper_757,author_4030
paper_757,author_4031
paper_757,author_4032
paper_758,author_1937
paper_758,author_4033
paper_758,author_4034
paper_758,author_4035
paper_758,author_4036
paper_758,author_2701
paper_758,author_4037
paper_758,author_4038
paper_758,author_4039
paper_758,author_2581
paper_759,author_4040
paper_759,author_4041
paper_759,author_4042
paper_759,author_560
paper_759,author_4043
paper_759,author_4044
paper_759,author_4045
paper_759,author_4046
paper_759,author_562
paper_759,author_563
paper_759,author_561
paper_760,author_4047
paper_760,author_4048
paper_760,author_4049
paper_760,author_1813
paper_761,author_4050
paper_761,author_4051
paper_761,author_4052
paper_761,author_4053
paper_761,author_4054
paper_761,author_4055
paper_761,author_4056
paper_761,author_2280
paper_761,author_5
paper_761,author_1437
paper_761,author_3277
paper_762,author_4057
paper_762,author_4058
paper_762,author_4059
paper_762,author_4060
paper_763,author_4061
paper_763,author_4062
paper_763,author_4063
paper_763,author_4064
paper_763,author_3828
paper_763,author_4065
paper_763,author_3891
paper_764,author_4066
paper_764,author_4067
paper_764,author_4068
paper_764,author_4069
paper_764,author_4070
paper_764,author_4071
paper_764,author_4072
paper_764,author_4073
paper_764,author_4074
paper_764,author_4075
paper_764,author_4076
paper_764,author_4077
paper_764,author_2214
paper_764,author_3487
paper_765,author_4078
paper_765,author_4079
paper_765,author_4080
paper_765,author_4081
paper_765,author_4082
paper_765,author_4083
paper_766,author_4084
paper_766,author_4085
paper_766,author_4086
paper_766,author_2089
paper_766,author_4087
paper_767,author_4088
paper_767,author_4089
paper_767,author_4090
paper_767,author_643
paper_767,author_4091
paper_767,author_3652
paper_767,author_4092
paper_767,author_4093
paper_767,author_4094
paper_767,author_1270
paper_767,author_4095
paper_767,author_4096
paper_767,author_3654
paper_767,author_4097
paper_767,author_647
paper_768,author_4098
paper_768,author_4099
paper_768,author_4100
paper_768,author_4101
paper_768,author_4102
paper_768,author_4103
paper_768,author_4104
paper_768,author_4105
paper_769,author_4106
paper_769,author_4107
paper_769,author_4108
paper_769,author_4109
paper_769,author_2006
paper_770,author_1655
paper_770,author_4110
paper_770,author_1569
paper_770,author_1854
paper_770,author_1571
paper_770,author_1658
paper_771,author_4111
paper_771,author_4112
paper_771,author_4113
paper_771,author_892
paper_771,author_4114
paper_772,author_4115
paper_772,author_4116
paper_772,author_4117
paper_772,author_4118
paper_772,author_4119
paper_772,author_4120
paper_772,author_4121
paper_773,author_4122
paper_773,author_4123
paper_773,author_1178
paper_773,author_294
paper_773,author_1408
paper_773,author_4124
paper_773,author_3864
paper_774,author_4125
paper_774,author_4126
paper_774,author_4127
paper_774,author_336
paper_774,author_1120
paper_775,author_4128
paper_775,author_4129
paper_775,author_4130
paper_776,author_4131
paper_776,author_2467
paper_776,author_1350
paper_776,author_4132
paper_777,author_4133
paper_777,author_4134
paper_777,author_4135
paper_777,author_4136
paper_777,author_2510
paper_777,author_4137
paper_777,author_4138
paper_777,author_3093
paper_778,author_944
paper_778,author_4139
paper_778,author_4140
paper_778,author_4141
paper_778,author_4142
paper_778,author_4143
paper_778,author_4144
paper_778,author_1836
paper_779,author_4145
paper_779,author_4146
paper_779,author_4147
paper_779,author_4148
paper_779,author_4149
paper_779,author_4150
paper_779,author_3402
paper_780,author_4151
paper_780,author_4152
paper_780,author_4153
paper_780,author_4154
paper_780,author_4155
paper_781,author_4156
paper_781,author_4157
paper_781,author_4158
paper_781,author_4159
paper_782,author_4160
paper_782,author_4161
paper_782,author_4162
paper_783,author_4163
paper_783,author_4164
paper_783,author_4165
paper_783,author_4166
paper_783,author_939
paper_784,author_4167
paper_784,author_4168
paper_784,author_4169
paper_785,author_4170
paper_786,author_177
paper_786,author_4171
paper_786,author_2316
paper_786,author_4172
paper_786,author_4173
paper_786,author_4174
paper_786,author_4175
paper_786,author_2252
paper_786,author_4176
paper_786,author_4177
paper_786,author_2154
paper_786,author_4178
paper_786,author_4179
paper_787,author_4180
paper_787,author_4181
paper_787,author_4182
paper_787,author_4183
paper_787,author_4184
paper_787,author_262
paper_788,author_4185
paper_788,author_4186
paper_788,author_4187
paper_788,author_4188
paper_788,author_4189
paper_789,author_4190
paper_789,author_4191
paper_789,author_4192
paper_789,author_1814
paper_790,author_4193
paper_790,author_4194
paper_790,author_4195
paper_790,author_4196
paper_790,author_4197
paper_791,author_1838
paper_791,author_1839
paper_791,author_4198
paper_792,author_4199
paper_792,author_4200
paper_792,author_4201
paper_792,author_4202
paper_792,author_1633
paper_792,author_4203
paper_792,author_4204
paper_792,author_4205
paper_792,author_4206
paper_792,author_3828
paper_792,author_3270
paper_793,author_4207
paper_793,author_4208
paper_793,author_4209
paper_793,author_4210
paper_793,author_4211
paper_793,author_4212
paper_793,author_4213
paper_794,author_4214
paper_794,author_4215
paper_794,author_1944
paper_794,author_4216
paper_794,author_1945
paper_794,author_4217
paper_794,author_1947
paper_794,author_4218
paper_794,author_4219
paper_794,author_4220
paper_794,author_4221
paper_794,author_4222
paper_794,author_4223
paper_794,author_808
paper_794,author_1949
paper_794,author_4224
paper_794,author_4225
paper_794,author_4226
paper_794,author_4227
paper_794,author_4228
paper_794,author_4229
paper_794,author_4230
paper_794,author_4231
paper_794,author_4232
paper_794,author_4233
paper_794,author_4234
paper_794,author_4235
paper_794,author_4236
paper_794,author_1951
paper_794,author_4237
paper_794,author_1952
paper_794,author_4238
paper_794,author_4239
paper_794,author_4240
paper_794,author_2559
paper_795,author_4241
paper_796,author_200
paper_796,author_4242
paper_796,author_4243
paper_796,author_4244
paper_796,author_209
paper_797,author_4245
paper_797,author_4246
paper_797,author_4247
paper_797,author_4248
paper_798,author_4249
paper_798,author_4250
paper_798,author_4251
paper_798,author_1260
paper_798,author_4252
paper_798,author_3654
paper_798,author_4095
paper_798,author_4253
paper_798,author_4254
paper_798,author_1676
paper_798,author_4255
paper_799,author_4256
paper_799,author_4257
paper_799,author_4258
paper_799,author_4259
paper_799,author_4260
paper_799,author_4261
paper_799,author_4262
paper_799,author_4263
paper_799,author_4264
paper_799,author_4265
paper_800,author_4266
paper_800,author_4267
paper_800,author_4268
paper_800,author_4269
paper_800,author_4109
paper_800,author_2102
paper_800,author_55
paper_800,author_4270
paper_801,author_435
paper_801,author_4271
paper_801,author_4272
paper_801,author_419
paper_801,author_405
paper_801,author_437
paper_801,author_4273
paper_801,author_4274
paper_801,author_4275
paper_801,author_4276
paper_801,author_372
paper_802,author_4277
paper_802,author_2539
paper_802,author_4278
paper_802,author_4279
paper_802,author_4280
paper_802,author_4281
paper_802,author_145
paper_803,author_4282
paper_803,author_4283
paper_803,author_4284
paper_804,author_4285
paper_804,author_4286
paper_804,author_4287
paper_804,author_3678
paper_804,author_4288
paper_804,author_4289
paper_805,author_4290
paper_805,author_4291
paper_805,author_4292
paper_806,author_4293
paper_806,author_4294
paper_806,author_4295
paper_807,author_4296
paper_807,author_4297
paper_807,author_2440
paper_807,author_4298
paper_807,author_4299
paper_807,author_4300
paper_807,author_4301
paper_808,author_4302
paper_808,author_2701
paper_808,author_4303
paper_808,author_4304
paper_808,author_4305
paper_808,author_4306
paper_809,author_4307
paper_809,author_483
paper_809,author_381
paper_810,author_4308
paper_810,author_4309
paper_810,author_4310
paper_810,author_4311
paper_810,author_4312
paper_810,author_4313
paper_810,author_1871
paper_810,author_670
paper_810,author_4314
paper_810,author_4315
paper_810,author_4316
paper_811,author_4317
paper_811,author_4318
paper_811,author_1716
paper_811,author_4319
paper_811,author_4320
paper_811,author_4321
paper_811,author_136
paper_811,author_2712
paper_811,author_1717
paper_812,author_4322
paper_812,author_4323
paper_812,author_4324
paper_812,author_4325
paper_812,author_4326
paper_812,author_4327
paper_812,author_4328
paper_812,author_4329
paper_812,author_4330
paper_812,author_4331
paper_812,author_4332
paper_812,author_4333
paper_812,author_4334
paper_812,author_4335
paper_812,author_4336
paper_812,author_4337
paper_812,author_4338
paper_812,author_4339
paper_812,author_4340
paper_812,author_4341
paper_812,author_4342
paper_812,author_4343
paper_812,author_4344
paper_812,author_4345
paper_813,author_4346
paper_813,author_4347
paper_813,author_4348
paper_814,author_1779
paper_814,author_1777
paper_814,author_1879
paper_814,author_2437
paper_814,author_4349
paper_814,author_1881
paper_815,author_4350
paper_815,author_4351
paper_815,author_4352
paper_815,author_4353
paper_815,author_4354
paper_816,author_4355
paper_816,author_4356
paper_816,author_4357
paper_816,author_4358
paper_816,author_4359
paper_817,author_499
paper_817,author_497
paper_817,author_498
paper_817,author_500
paper_817,author_501
